-99,-59
-99,-58
-99,-57
-99,-56
-99,-55
-99,-54
-99,-53
-99,-52
-98,-68
-98,-67
-98,-66
-98,-65
-98,-64
-98,-63
-98,-62
-98,-61
-98,-60
-98,-59
-98,-58
-98,-57
-98,-56
-98,-55
-98,-54
-98,-53
-98,-52
-98,-51
-98,-50
-98,-49
-98,-48
-98,-47
-98,-46
-98,-45
-98,-44
-98,-43
-97,-73
-97,-72
-97,-71
-97,-70
-97,-69
-97,-68
-97,-67
-97,-66
-97,-65
-97,-64
-97,-63
-97,-62
-97,-61
-97,-60
-97,-59
-97,-58
-97,-57
-97,-56
-97,-55
-97,-54
-97,-53
-97,-52
-97,-51
-97,-50
-97,-49
-97,-48
-97,-47
-97,-46
-97,-45
-97,-44
-97,-43
-97,-42
-97,-41
-97,-40
-97,-39
-97,-38
-96,-78
-96,-77
-96,-76
-96,-75
-96,-74
-96,-73
-96,-72
-96,-71
-96,-70
-96,-69
-96,-68
-96,-67
-96,-66
-96,-65
-96,-64
-96,-63
-96,-62
-96,-61
-96,-60
-96,-59
-96,-58
-96,-57
-96,-56
-96,-55
-96,-54
-96,-53
-96,-52
-96,-51
-96,-50
-96,-49
-96,-48
-96,-47
-96,-46
-96,-45
-96,-44
-96,-43
-96,-42
-96,-41
-96,-40
-96,-39
-96,-38
-96,-37
-96,-36
-96,-35
-96,-34
-95,-81
-95,-80
-95,-79
-95,-78
-95,-77
-95,-76
-95,-75
-95,-74
-95,-73
-95,-72
-95,-71
-95,-70
-95,-69
-95,-68
-95,-67
-95,-44
-95,-43
-95,-42
-95,-41
-95,-40
-95,-39
-95,-38
-95,-37
-95,-36
-95,-35
-95,-34
-95,-33
-95,-32
-95,-31
-95,-30
-94,-83
-94,-82
-94,-81
-94,-80
-94,-79
-94,-78
-94,-77
-94,-76
-94,-75
-94,-74
-94,-73
-94,-72
-94,-63
-94,-62
-94,-61
-94,-57
-94,-56
-94,-55
-94,-54
-94,-50
-94,-39
-94,-38
-94,-37
-94,-36
-94,-35
-94,-34
-94,-33
-94,-32
-94,-31
-94,-30
-94,-29
-94,-28
-93,-86
-93,-85
-93,-84
-93,-83
-93,-82
-93,-81
-93,-80
-93,-79
-93,-78
-93,-77
-93,-76
-93,-70
-93,-69
-93,-68
-93,-65
-93,-64
-93,-63
-93,-62
-93,-61
-93,-60
-93,-59
-93,-56
-93,-55
-93,-54
-93,-53
-93,-51
-93,-50
-93,-45
-93,-44
-93,-43
-93,-35
-93,-34
-93,-33
-93,-32
-93,-31
-93,-30
-93,-29
-93,-28
-93,-27
-93,-26
-93,-25
-92,-88
-92,-87
-92,-86
-92,-85
-92,-84
-92,-83
-92,-82
-92,-81
-92,-80
-92,-79
-92,-75
-92,-74
-92,-73
-92,-72
-92,-70
-92,-69
-92,-68
-92,-66
-92,-65
-92,-64
-92,-61
-92,-60
-92,-59
-92,-58
-92,-56
-92,-55
-92,-54
-92,-53
-92,-51
-92,-50
-92,-45
-92,-44
-92,-43
-92,-42
-92,-39
-92,-38
-92,-37
-92,-36
-92,-32
-92,-31
-92,-30
-92,-29
-92,-28
-92,-27
-92,-26
-92,-25
-92,-24
-92,-23
-91,-90
-91,-89
-91,-88
-91,-87
-91,-86
-91,-85
-91,-84
-91,-83
-91,-82
-91,-76
-91,-75
-91,-74
-91,-73
-91,-72
-91,-70
-91,-69
-91,-68
-91,-66
-91,-65
-91,-64
-91,-61
-91,-60
-91,-59
-91,-58
-91,-56
-91,-55
-91,-54
-91,-53
-91,-52
-91,-51
-91,-50
-91,-45
-91,-44
-91,-43
-91,-42
-91,-38
-91,-37
-91,-36
-91,-29
-91,-28
-91,-27
-91,-26
-91,-25
-91,-24
-91,-23
-91,-22
-91,-21
-90,-92
-90,-91
-90,-90
-90,-89
-90,-88
-90,-87
-90,-86
-90,-85
-90,-78
-90,-77
-90,-76
-90,-74
-90,-73
-90,-72
-90,-70
-90,-69
-90,-68
-90,-66
-90,-65
-90,-64
-90,-60
-90,-59
-90,-58
-90,-56
-90,-55
-90,-54
-90,-53
-90,-52
-90,-51
-90,-50
-90,-46
-90,-45
-90,-44
-90,-43
-90,-42
-90,-39
-90,-38
-90,-37
-90,-36
-90,-26
-90,-25
-90,-24
-90,-23
-90,-22
-90,-21
-90,-20
-90,-19
-89,-94
-89,-93
-89,-92
-89,-91
-89,-90
-89,-89
-89,-88
-89,-87
-89,-84
-89,-83
-89,-82
-89,-78
-89,-77
-89,-76
-89,-69
-89,-68
-89,-67
-89,-66
-89,-65
-89,-64
-89,-60
-89,-59
-89,-58
-89,-56
-89,-55
-89,-54
-89,-53
-89,-52
-89,-51
-89,-50
-89,-46
-89,-44
-89,-43
-89,-42
-89,-39
-89,-38
-89,-37
-89,-24
-89,-23
-89,-22
-89,-21
-89,-20
-89,-19
-89,-18
-89,-17
-88,-96
-88,-95
-88,-94
-88,-93
-88,-92
-88,-91
-88,-90
-88,-89
-88,-84
-88,-83
-88,-82
-88,-81
-88,-78
-88,-77
-88,-76
-88,-69
-88,-68
-88,-67
-88,-66
-88,-65
-88,-64
-88,-63
-88,-60
-88,-59
-88,-58
-88,-56
-88,-55
-88,-53
-88,-52
-88,-51
-88,-50
-88,-47
-88,-46
-88,-45
-88,-44
-88,-43
-88,-42
-88,-39
-88,-38
-88,-37
-88,-26
-88,-25
-88,-24
-88,-22
-88,-21
-88,-20
-88,-19
-88,-18
-88,-17
-88,-16
-88,-15
-87,-98
-87,-97
-87,-96
-87,-95
-87,-94
-87,-93
-87,-92
-87,-91
-87,-84
-87,-83
-87,-82
-87,-81
-87,-80
-87,-78
-87,-77
-87,-76
-87,-75
-87,-69
-87,-68
-87,-67
-87,-66
-87,-65
-87,-64
-87,-63
-87,-60
-87,-59
-87,-58
-87,-56
-87,-55
-87,-53
-87,-52
-87,-51
-87,-50
-87,-48
-87,-47
-87,-46
-87,-45
-87,-44
-87,-43
-87,-42
-87,-40
-87,-39
-87,-38
-87,-37
-87,-27
-87,-26
-87,-25
-87,-24
-87,-20
-87,-19
-87,-18
-87,-17
-87,-16
-87,-15
-87,-14
-86,-99
-86,-98
-86,-97
-86,-96
-86,-95
-86,-94
-86,-93
-86,-89
-86,-84
-86,-83
-86,-82
-86,-81
-86,-80
-86,-79
-86,-78
-86,-77
-86,-76
-86,-75
-86,-69
-86,-68
-86,-67
-86,-65
-86,-64
-86,-63
-86,-62
-86,-61
-86,-60
-86,-59
-86,-56
-86,-52
-86,-51
-86,-50
-86,-48
-86,-47
-86,-44
-86,-43
-86,-42
-86,-41
-86,-40
-86,-39
-86,-38
-86,-27
-86,-26
-86,-25
-86,-24
-86,-23
-86,-22
-86,-18
-86,-17
-86,-16
-86,-15
-86,-14
-86,-13
-86,-12
-85,-100
-85,-99
-85,-98
-85,-97
-85,-96
-85,-95
-85,-94
-85,-89
-85,-88
-85,-84
-85,-83
-85,-82
-85,-81
-85,-80
-85,-79
-85,-77
-85,-76
-85,-75
-85,-74
-85,-69
-85,-68
-85,-67
-85,-65
-85,-64
-85,-63
-85,-62
-85,-61
-85,-60
-85,-52
-85,-51
-85,-50
-85,-48
